,A10,A7,B8,C9,D10,E8,F9,G10,G7,H8
ENSMUSG00000030789,0,0,0,1,4,4,0,0,0,1
ENSMUSG00000070369,0,0,0,89,0,281,1,0,0,0
ENSMUSG00000030785,16,6,26,67,9,22,35,4,54,28
ENSMUSG00000062944,275,109,112,238,212,232,237,133,126,157
ENSMUSG00000042178,962,629,853,1008,1153,987,1385,652,493,991
ENSMUSG00000030782,492,449,460,1197,182,944,1247,462,164,619
ENSMUSG00000030781,0,0,0,0,0,1,1,0,0,0
ENSMUSG00000030780,478,307,267,566,324,547,445,285,307,317
ENSMUSG00000093215,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000030844,547,413,400,843,215,360,658,391,310,702
ENSMUSG00000084964,0,0,0,0,1,0,1,1,0,0
ENSMUSG00000030846,2018,2000,1988,2301,2456,2151,2418,1964,1553,2170
ENSMUSG00000030847,2061,1071,1376,3174,1656,1914,2843,1340,1833,1488
ENSMUSG00000096557,0,0,0,0,0,0,0,0,1,0
ENSMUSG00000042105,854,406,533,832,444,725,752,455,535,525
ENSMUSG00000081339,1,1,0,1,1,0,2,2,1,0
ENSMUSG00000048170,2149,1759,1749,2248,2582,2221,2367,1724,1616,2311
ENSMUSG00000055319,1821,1061,1328,1658,1792,2046,1673,1395,948,1406
ENSMUSG00000070366,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000042055,1350,690,812,1139,1183,1487,1136,746,933,900
ENSMUSG00000030849,214,26,33,295,13,1872,421,25,522,97
ENSMUSG00000082988,11,9,15,7,22,14,6,10,6,4
ENSMUSG00000030850,1191,635,726,819,595,930,799,769,829,752
ENSMUSG00000099422,0,2,0,1,0,1,0,0,0,1
ENSMUSG00000099232,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000040331,1306,1662,1391,1705,1938,1602,2037,1476,1622,1840
ENSMUSG00000030852,1245,892,876,994,1648,1249,1411,1275,600,1137
ENSMUSG00000040298,0,1,1,2,1,2,0,0,1,2
ENSMUSG00000086108,2,2,1,2,2,2,4,5,3,2
ENSMUSG00000040268,786,683,727,744,656,607,788,703,546,793
ENSMUSG00000104914,0,2,1,0,1,1,0,0,0,0
ENSMUSG00000006205,5822,3114,6318,3799,4895,1938,6425,3920,1915,6476
ENSMUSG00000047517,0,0,1,0,0,0,1,0,0,0
ENSMUSG00000006204,0,0,0,0,0,0,9,0,0,0
ENSMUSG00000040205,0,0,0,0,1,0,0,0,0,0
ENSMUSG00000030858,0,0,0,0,1,0,4,0,0,0
ENSMUSG00000040177,392,352,278,616,535,479,564,407,347,397
ENSMUSG00000063179,176,170,168,312,238,286,291,140,201,214
ENSMUSG00000040167,537,412,455,612,547,534,525,445,521,588
ENSMUSG00000030861,839,574,708,753,814,1001,986,669,807,766
ENSMUSG00000040148,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000050100,0,0,31,0,2,12,43,7,0,24
ENSMUSG00000066979,3398,2711,2987,4630,4587,3757,4960,3581,2687,4209
ENSMUSG00000062758,3,0,0,0,1,2,2,3,2,6
ENSMUSG00000030862,0,0,0,0,0,1,0,0,0,33
ENSMUSG00000086814,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000030930,1,17,26,1,41,5,100,25,3,76
ENSMUSG00000030934,2506,2784,2846,4457,2925,4418,4850,3773,3289,3698
ENSMUSG00000030946,295,427,445,629,352,644,509,536,759,525
ENSMUSG00000087348,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000030956,57,30,38,176,75,73,78,27,51,49
ENSMUSG00000030960,228,230,191,309,265,337,263,287,296,292
ENSMUSG00000030965,705,449,574,698,788,766,685,625,437,558
ENSMUSG00000097595,0,4,0,2,1,0,3,0,3,2
ENSMUSG00000030967,669,858,564,1337,712,850,979,635,1358,758
ENSMUSG00000085663,0,3,0,0,1,0,0,2,1,0
ENSMUSG00000030970,745,675,625,913,1147,922,921,770,644,904
ENSMUSG00000039990,489,235,284,367,454,511,460,332,234,328
ENSMUSG00000030981,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000030979,262,178,186,350,226,414,301,215,326,189
ENSMUSG00000030983,1055,1127,972,1474,1922,1527,1777,1547,1315,1412
ENSMUSG00000030986,755,391,390,524,513,589,651,406,378,650
ENSMUSG00000081431,1,1,3,1,3,1,4,2,1,2
ENSMUSG00000053111,3,0,3,2,1,3,4,0,1,0
ENSMUSG00000054555,0,0,0,0,0,2,2,0,0,0
ENSMUSG00000058325,1267,462,672,813,734,1324,1019,740,440,578
ENSMUSG00000073805,0,0,0,2,8,2,1,0,1,2
ENSMUSG00000073804,0,0,1,0,0,0,1,0,1,0
ENSMUSG00000041836,61,87,59,14,155,85,54,70,39,146
ENSMUSG00000097471,0,0,0,0,0,0,1,1,0,0
ENSMUSG00000031004,11266,6037,7384,10770,6433,8908,9509,7783,4548,8158
ENSMUSG00000098031,0,1,0,0,0,0,0,1,3,1
ENSMUSG00000054612,210,180,66,992,448,575,275,170,476,239
ENSMUSG00000010476,1009,161,131,712,287,926,481,98,226,254
ENSMUSG00000040139,175,150,148,318,226,214,248,177,222,159
ENSMUSG00000031068,1384,1027,1163,2286,2047,1880,2524,1966,1010,1582
ENSMUSG00000091002,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000041775,77,135,104,99,118,142,194,112,164,110
ENSMUSG00000041769,939,741,852,1023,1153,1001,1121,895,592,1072
ENSMUSG00000078566,832,2712,730,1140,905,1030,639,446,1446,2873
ENSMUSG00000098199,0,0,1,4,1,0,1,1,2,1
ENSMUSG00000056856,2,0,0,1,0,0,9,0,1,3
ENSMUSG00000015981,3,1,0,0,0,1,1,1,0,1
ENSMUSG00000015980,48,45,53,60,43,84,60,47,46,39
ENSMUSG00000060260,293,194,287,245,393,320,399,160,113,318
ENSMUSG00000025477,1459,1107,1184,2115,1393,1438,1541,1182,1215,1462
ENSMUSG00000041309,0,0,0,0,0,0,4,1,0,0
ENSMUSG00000049571,1,0,0,0,4,4,1,1,1,0
ENSMUSG00000083626,16,26,24,34,26,9,22,9,45,34
ENSMUSG00000056777,0,0,0,2,1,0,0,3,1,0
ENSMUSG00000025475,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000066129,0,0,0,1,0,1,0,2,0,0
ENSMUSG00000047751,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000086742,20,41,24,33,36,22,26,18,48,64
ENSMUSG00000073795,15,9,1,33,15,29,12,3,15,5
ENSMUSG00000025473,978,421,407,1147,804,510,1292,540,278,957
ENSMUSG00000099092,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000025474,1247,762,971,1355,1062,1528,1179,873,864,1060
ENSMUSG00000025470,703,789,631,761,810,514,1086,624,603,833
ENSMUSG00000025469,0,1,1,2,1,0,0,1,0,1
ENSMUSG00000025468,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000025467,0,0,0,5,0,0,0,0,0,0
ENSMUSG00000025466,2,5,8,279,38,49,23,3,95,6
ENSMUSG00000025465,1187,713,957,2568,1040,1653,2134,884,979,1417
ENSMUSG00000025464,160,91,66,248,82,157,170,61,110,117
ENSMUSG00000039018,282,186,175,339,289,350,382,240,216,190
ENSMUSG00000052508,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000025479,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000060314,24,108,95,50,170,56,17,106,90,75
ENSMUSG00000025481,6,2,1,25,5,6,4,2,28,1
ENSMUSG00000099590,0,0,1,0,0,0,0,0,0,0
ENSMUSG00000025482,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000025484,296,291,310,475,412,350,560,307,285,545
ENSMUSG00000025485,1435,1013,1030,1240,1478,1404,1719,1214,808,1548
ENSMUSG00000025486,218,218,211,332,263,204,276,185,201,264
ENSMUSG00000025487,3743,2227,2900,4190,4437,3795,4640,3703,1511,3854
ENSMUSG00000083396,38,28,19,38,65,28,54,42,34,40
ENSMUSG00000038745,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000062031,535,481,491,610,792,890,614,307,475,561
ENSMUSG00000025489,8,7,6,17,12,6,8,6,8,12
ENSMUSG00000060591,2906,5315,4271,9081,5537,5696,7414,4258,6050,5504
ENSMUSG00000025491,0,15,8,11,2,64,9,8,5,27
ENSMUSG00000025492,1507,7682,14121,7461,40756,7144,16213,2412,9364,23374
ENSMUSG00000059108,0,1,0,0,0,8,8,0,4,2
ENSMUSG00000055629,56,124,85,66,157,353,27,61,105,79
ENSMUSG00000054065,299,266,129,91,578,127,132,206,100,290
ENSMUSG00000025494,13,243,214,18,168,74,5,77,90,238
ENSMUSG00000054662,0,50,7,0,3,0,0,16,4,0
ENSMUSG00000088542,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000025495,1089,731,670,1207,962,1056,820,605,968,703
ENSMUSG00000038650,9715,8741,10431,11057,15018,8359,17614,12023,5989,13363
ENSMUSG00000077547,0,0,0,0,0,0,1,0,0,0
ENSMUSG00000025499,1776,986,1238,2280,1972,1315,2422,1608,737,1806
ENSMUSG00000038637,150,114,87,195,99,233,106,62,156,91
ENSMUSG00000025500,82,109,85,85,124,135,89,39,130,62
ENSMUSG00000038618,1245,595,827,856,1390,781,1323,925,425,945
ENSMUSG00000065551,4,2,0,2,3,0,0,0,4,0
ENSMUSG00000038611,2587,2112,1851,2839,3316,2977,3276,2438,2342,2240
ENSMUSG00000025498,453,1897,8133,1245,27839,2452,3601,325,2712,11867
ENSMUSG00000025497,1,4,1,0,2,0,0,1,24,2
ENSMUSG00000038580,0,11,3,0,3,1,0,1,1,0
ENSMUSG00000025496,1,12,15,0,9,6,3,1,10,18
ENSMUSG00000058886,685,654,598,635,866,595,744,612,654,678
ENSMUSG00000025505,97,156,158,245,123,126,169,142,130,121
ENSMUSG00000025504,727,1043,1321,1003,2378,1134,1118,185,613,963
ENSMUSG00000086844,0,0,0,2,0,0,2,0,0,2
ENSMUSG00000025503,4854,5491,4782,6632,5756,5568,8501,4968,4924,5996
ENSMUSG00000091083,4,2,3,3,7,3,2,0,3,4
ENSMUSG00000051007,308,288,319,392,241,457,408,244,388,429
ENSMUSG00000060240,0,0,1,7,0,4,2,0,2,2
ENSMUSG00000019082,1080,786,1513,1381,2683,1616,1216,595,1177,2022
ENSMUSG00000025507,274,358,485,626,572,539,667,298,376,366
ENSMUSG00000025508,7889,10192,8997,13252,14139,9538,13296,9557,9256,14311
ENSMUSG00000025509,1585,1345,1596,1578,2334,1041,1652,1069,1742,1921
ENSMUSG00000048200,50,132,170,87,133,47,38,64,117,103
ENSMUSG00000073787,36,24,37,36,19,29,56,9,9,26
ENSMUSG00000025510,2727,1760,2541,3411,2798,2343,4359,1874,1322,3687
ENSMUSG00000038489,439,292,309,660,431,381,635,407,532,360
ENSMUSG00000025511,2294,2254,2429,3566,2906,3215,4024,1969,2950,3591
ENSMUSG00000025512,700,590,737,860,814,926,637,585,682,832
ENSMUSG00000002957,7046,3757,4620,5612,7137,6597,6678,4266,3726,5618
ENSMUSG00000097170,1,1,0,0,0,0,0,0,0,2
ENSMUSG00000098759,1,1,2,3,2,4,2,3,1,0
ENSMUSG00000025515,0,26,13,3,3,3,7,12,3,10
ENSMUSG00000037974,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000066108,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000025139,1459,1076,1132,1743,1557,1494,1699,1278,1148,1209
ENSMUSG00000092536,0,0,0,0,0,1,0,0,0,0
ENSMUSG00000053046,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000025147,463,397,476,600,557,497,667,445,391,569
ENSMUSG00000037887,524,526,531,528,846,280,930,466,108,549
ENSMUSG00000066101,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000083812,0,0,0,0,0,0,0,1,0,0
ENSMUSG00000045777,95,58,56,166,46,32,77,26,54,68
ENSMUSG00000007891,14225,10736,11429,20282,14097,11176,21025,10914,11949,14333
ENSMUSG00000031098,592,105,54,190,361,152,364,288,35,201
ENSMUSG00000031097,105,21,19,23,89,28,84,112,2,32
ENSMUSG00000018819,153,446,133,191,350,488,473,468,76,460
ENSMUSG00000043795,0,0,0,0,5,0,2,0,1,0
ENSMUSG00000061723,0,4,2,0,1,4,2,10,0,3
ENSMUSG00000037772,143,166,158,210,209,211,248,175,216,157
ENSMUSG00000000031,0,75,2,1,62,72,0,347,9,28
ENSMUSG00000048583,0,0,3,8,0,4,19,14,1,1
ENSMUSG00000086266,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000078192,7,8,6,0,6,1,4,6,4,9
ENSMUSG00000000214,0,0,0,1,0,1,0,0,0,1
ENSMUSG00000009248,0,0,0,1,0,0,2,0,0,0
ENSMUSG00000052281,0,0,0,1,0,0,0,0,0,0
ENSMUSG00000000244,4,6,5,8,5,17,11,6,6,3
ENSMUSG00000059277,56,31,26,92,21,41,73,13,9,36
ENSMUSG00000037706,3398,5928,5657,9432,6659,5249,7069,5588,5917,6146
ENSMUSG00000009246,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000045752,1100,1003,1159,1805,1359,1332,1594,1342,846,1136
ENSMUSG00000009545,0,0,0,0,4,0,1,0,0,0
ENSMUSG00000102980,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000101609,106,219,111,44,281,72,50,82,242,64
ENSMUSG00000104012,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000101360,0,0,0,0,0,0,1,0,0,0
ENSMUSG00000037664,0,199,32,104,74,131,10,149,1037,68
ENSMUSG00000000154,7,0,6,13,3,20,6,10,80,0
ENSMUSG00000010760,8,72,29,1,75,10,16,39,72,13
ENSMUSG00000059119,2464,1712,1936,2781,2651,2987,2599,1938,1885,2488
ENSMUSG00000065118,0,0,0,0,1,0,1,2,1,0
ENSMUSG00000010755,2877,3305,2301,3289,5132,3585,4770,3136,2252,4516
ENSMUSG00000098593,0,0,0,1,0,0,1,0,0,0
ENSMUSG00000082561,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000086828,0,0,0,0,1,0,0,0,1,0
ENSMUSG00000045362,0,1,0,0,5,0,1,0,0,9
ENSMUSG00000010751,119,145,114,128,202,80,268,113,106,202
ENSMUSG00000037613,95,332,266,235,501,129,483,202,167,447
ENSMUSG00000037606,1223,739,951,955,1134,824,1151,797,620,1064
ENSMUSG00000050276,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000048965,131,34,57,117,60,94,142,52,77,60
ENSMUSG00000076944,0,0,0,0,0,0,1,0,0,0
ENSMUSG00000031090,347,246,165,285,284,432,326,152,349,255
ENSMUSG00000058454,736,784,921,982,906,911,1142,894,481,1063
ENSMUSG00000031085,0,0,1,0,0,0,0,0,0,0
ENSMUSG00000037541,43,52,10,13,101,15,145,39,5,132
ENSMUSG00000031078,7408,3895,4544,5274,6822,7577,6193,4942,4055,5387
ENSMUSG00000085228,0,3,0,1,2,3,5,4,3,5
ENSMUSG00000037519,2411,1027,1394,1701,1985,2060,2165,1393,1341,1484
ENSMUSG00000073778,0,0,0,0,0,1,0,0,0,1
ENSMUSG00000031077,457,292,408,511,475,480,589,407,240,496
ENSMUSG00000031075,899,377,850,592,547,386,527,484,269,846
ENSMUSG00000103394,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000096999,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000031073,0,0,1,0,0,0,2,0,0,0
ENSMUSG00000031072,414,257,310,514,346,453,418,273,306,324
ENSMUSG00000070348,3056,763,1917,725,3508,1558,4246,3416,378,3176
ENSMUSG00000048677,570,435,446,838,727,669,731,470,719,546
ENSMUSG00000031070,23,364,289,81,331,37,70,263,41,475
ENSMUSG00000005534,719,1149,982,511,1173,855,821,753,893,1019
ENSMUSG00000004568,2612,1817,2885,1445,2884,1627,2317,2182,1286,2574
ENSMUSG00000069633,77,129,123,115,132,154,61,85,105,129
ENSMUSG00000040340,3,0,0,0,0,0,0,0,1,0
ENSMUSG00000047264,592,776,1051,553,869,840,721,446,412,1189
ENSMUSG00000004567,2068,2748,2731,2281,2516,1983,1966,1887,2417,2420
ENSMUSG00000004565,1843,2026,2551,1689,3005,1415,1778,2254,1488,1811
ENSMUSG00000065952,1,4,3,1,2,1,0,0,3,3
ENSMUSG00000066902,3,2,1,1,0,1,5,1,2,0
ENSMUSG00000044433,2,4,13,34,25,23,4,4,6,1
ENSMUSG00000019470,2002,2394,2497,2244,3400,2378,2282,2719,1718,2790
ENSMUSG00000087687,285,501,318,509,375,351,445,405,659,411
ENSMUSG00000004626,2231,3487,4094,2778,5148,3322,3142,2713,2041,3968
ENSMUSG00000012705,0,6,1,1,2,8,1,2,3,0
ENSMUSG00000013974,0,0,1,0,0,0,0,0,0,1
ENSMUSG00000089665,7,93,47,41,56,72,36,68,57,67
ENSMUSG00000040236,774,1378,1160,950,1701,811,1274,835,848,1450
ENSMUSG00000005540,0,2,0,0,0,0,0,0,0,0
ENSMUSG00000074491,0,0,1,0,0,0,0,0,0,0
ENSMUSG00000089956,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000031495,0,0,0,0,1,0,0,0,0,0
ENSMUSG00000040165,2,1,0,0,1,0,0,0,0,0
ENSMUSG00000097657,44,2,8,12,18,27,22,6,4,11
ENSMUSG00000074482,10,4,12,5,8,8,7,2,2,12
ENSMUSG00000084639,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000086805,0,0,0,0,0,1,0,0,0,0
ENSMUSG00000011832,901,598,659,945,575,704,550,573,507,776
ENSMUSG00000064125,3,11,10,20,8,27,1,4,16,7
ENSMUSG00000046589,651,856,955,1021,962,536,551,722,557,798
ENSMUSG00000002948,2396,2271,3292,2459,3749,2429,2266,2341,1872,2722
ENSMUSG00000089736,68,31,71,62,51,119,54,32,74,33
ENSMUSG00000011837,1245,1169,1518,1382,1529,1117,1452,1062,680,1766
ENSMUSG00000048644,197,798,871,456,408,550,903,331,241,805
ENSMUSG00000002949,1671,2041,2275,1614,3068,1773,1859,2408,1298,2366
ENSMUSG00000040028,2225,1620,1706,2014,2883,2184,2187,1969,1645,2015
ENSMUSG00000023235,96,252,176,110,214,76,104,237,120,217
ENSMUSG00000008206,9,507,1,117,294,478,92,466,608,1
ENSMUSG00000058748,147,132,194,168,225,181,206,164,132,220
ENSMUSG00000048484,0,1,1,1,2,4,0,0,2,1
ENSMUSG00000097308,0,2,0,0,0,0,1,1,0,0
ENSMUSG00000022322,1520,1476,2007,1714,1998,1319,1725,2592,630,2149
ENSMUSG00000095600,0,0,0,1,0,0,0,0,0,1
ENSMUSG00000062152,0,0,0,1,1,1,0,1,1,1
ENSMUSG00000096219,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000043192,26,48,31,36,31,15,23,23,15,54
ENSMUSG00000093992,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000001300,842,1474,1624,230,2439,447,485,2090,397,1691
ENSMUSG00000040467,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000040459,1465,1728,1956,1055,2542,1355,1503,2055,993,1631
ENSMUSG00000049717,466,421,326,327,551,503,397,566,291,365
ENSMUSG00000040396,717,738,871,673,1011,655,732,791,539,787
ENSMUSG00000031497,7,2,0,8,0,2,6,8,1,2
ENSMUSG00000039057,2,3,1,3,3,2,7,1,1,3
ENSMUSG00000038917,3,6,5,0,11,10,3,2,0,4
ENSMUSG00000038894,614,259,500,301,1041,1010,658,437,234,354
ENSMUSG00000096938,1,2,1,0,3,1,0,0,1,0
ENSMUSG00000085573,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000031502,15368,9206,18955,9152,13180,8430,19068,11582,7094,19286
ENSMUSG00000031503,8663,6325,11881,6005,8152,5017,11970,7641,4384,12730
ENSMUSG00000084783,0,1,1,0,2,3,1,0,0,1
ENSMUSG00000031504,378,729,718,345,838,450,634,453,682,701
ENSMUSG00000096957,23,41,45,21,31,24,39,11,42,35
ENSMUSG00000031505,1268,1756,1698,1430,2062,1655,1565,1565,967,1963
ENSMUSG00000056228,679,913,1005,550,1115,552,805,946,362,1094
ENSMUSG00000045969,1273,1344,1436,1577,1210,1141,1197,1388,752,1963
ENSMUSG00000031508,1787,1438,1944,3548,1906,972,2097,1652,1448,1504
ENSMUSG00000031509,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000031511,1877,1484,1928,1580,2476,1888,1693,1521,1203,2091
ENSMUSG00000031512,0,0,0,0,1,0,0,0,0,0
ENSMUSG00000096014,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000097421,0,0,0,0,0,0,0,1,0,0
ENSMUSG00000010435,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000000759,2041,2006,2270,1893,2740,2162,1855,2119,1535,2187
ENSMUSG00000054910,2,8,2,5,7,4,3,5,2,1
ENSMUSG00000074469,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000031441,3721,2145,1821,2500,3067,2821,2838,2592,1662,1844
ENSMUSG00000084780,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000085465,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000031442,51,88,121,86,238,139,160,88,38,231
ENSMUSG00000031443,0,0,0,1,1,0,1,0,0,0
ENSMUSG00000031445,1,0,0,0,0,0,0,0,0,0
ENSMUSG00000091443,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000038542,963,819,958,876,1546,921,844,906,729,1005
ENSMUSG00000031446,4158,3026,4050,3183,4467,3578,3924,3997,2543,4497
ENSMUSG00000031447,22447,30281,31825,22621,20163,19425,31404,25146,16917,30429
ENSMUSG00000038515,273,519,584,237,444,212,192,399,333,513
ENSMUSG00000088054,1,0,0,1,0,0,0,1,0,3
ENSMUSG00000099338,3,13,16,0,7,0,1,7,11,7
ENSMUSG00000031448,0,0,0,0,1,0,0,3,0,0
ENSMUSG00000038506,845,411,591,431,801,543,531,646,274,478
ENSMUSG00000089026,1,1,1,2,2,1,2,0,1,0
ENSMUSG00000038497,1160,1222,1335,1126,1189,896,950,977,1059,1315
ENSMUSG00000038482,3594,3335,3955,3203,4610,3492,3385,4604,2644,3909
ENSMUSG00000031450,2,2,1,0,0,0,0,0,0,0
ENSMUSG00000038457,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000031451,1,0,0,125,0,38,38,2,3,0
ENSMUSG00000031452,0,3,0,3,3,0,3,2,5,1
ENSMUSG00000031453,2257,2313,2422,2055,4094,3320,3542,2680,2055,3162
ENSMUSG00000090336,0,1,0,0,1,0,0,0,0,0
ENSMUSG00000038416,1580,2306,2355,2175,3129,2458,1718,2610,1171,2901
ENSMUSG00000038398,1994,2164,2548,2222,3139,1888,2643,2350,1296,2668
ENSMUSG00000057116,0,1,0,0,0,0,0,0,0,0
ENSMUSG00000047710,1282,897,1158,910,1707,1345,1068,1242,695,1051
ENSMUSG00000104767,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000065817,1,1,0,0,2,1,0,1,2,0
ENSMUSG00000031458,572,887,715,652,959,708,994,888,660,909
ENSMUSG00000068631,0,1,2,2,0,0,0,0,1,0
ENSMUSG00000038365,690,779,1140,927,1185,917,927,953,486,1172
ENSMUSG00000050052,139,67,14,39,159,147,20,144,154,32
ENSMUSG00000051978,389,411,535,368,739,422,605,531,325,625
ENSMUSG00000074461,0,1,1,0,2,1,1,0,0,2
ENSMUSG00000047495,5,2,4,1,2,18,3,6,9,6
ENSMUSG00000085371,1,0,1,0,0,0,1,0,0,0
ENSMUSG00000084945,0,0,0,0,0,0,0,0,3,1
ENSMUSG00000026317,1207,1691,1937,835,3633,1411,1727,2766,2111,2249
ENSMUSG00000071176,1598,1676,2206,1065,1730,1584,1402,1974,1219,1792
ENSMUSG00000055675,0,5,2,1,3,5,3,11,1,8
ENSMUSG00000102615,0,0,0,0,0,0,0,0,0,1
ENSMUSG00000049008,0,0,1,0,0,0,0,1,0,0
ENSMUSG00000031461,6,117,121,0,130,7,63,267,1,73
ENSMUSG00000083000,0,0,0,0,0,0,0,0,0,1
ENSMUSG00000060924,0,0,1,0,0,0,3,0,0,0
ENSMUSG00000039842,797,432,548,530,937,744,504,575,324,568
ENSMUSG00000090334,1,1,1,0,0,0,3,0,0,2
ENSMUSG00000031465,31,207,175,49,140,65,86,157,57,339
ENSMUSG00000031467,826,1095,902,1037,1365,700,712,1072,780,1439
ENSMUSG00000039814,2,89,54,84,96,220,19,27,63,3
ENSMUSG00000088420,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080726,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000081094,262,384,239,402,620,271,442,452,444,308
ENSMUSG00000083218,0,0,0,2,1,1,0,1,0,0
ENSMUSG00000081920,0,1,0,0,1,0,0,0,0,0
ENSMUSG00000087153,70,42,48,48,72,56,53,58,28,55
ENSMUSG00000097230,0,0,0,0,0,0,3,0,0,0
ENSMUSG00000094614,30,18,21,28,50,26,26,24,9,29
ENSMUSG00000096401,60,37,59,33,62,60,49,52,31,56
ENSMUSG00000071796,61,38,71,59,63,72,76,64,52,74
ENSMUSG00000071793,62,30,64,56,97,70,55,52,31,49
ENSMUSG00000095403,176,160,166,178,252,227,175,164,139,255
ENSMUSG00000094534,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095803,0,0,0,1,0,0,0,0,0,0
ENSMUSG00000093800,0,0,0,0,0,0,1,0,0,0
ENSMUSG00000082976,0,0,0,0,0,0,0,0,0,1
ENSMUSG00000085898,0,1,1,0,0,1,1,2,0,1
ENSMUSG00000044748,0,0,0,6,0,0,0,0,0,0
ENSMUSG00000006567,1,53,10,1,32,6,0,9,8,40
ENSMUSG00000063362,510,642,465,486,741,609,462,528,546,628
ENSMUSG00000037738,1,3,0,0,0,1,1,0,0,0
ENSMUSG00000031478,120,176,118,140,168,130,101,148,148,111
ENSMUSG00000037725,1838,2306,3232,2799,2911,2164,2791,2719,1461,3121
ENSMUSG00000031479,1653,1392,1787,2097,2581,1584,2024,1892,725,2180
ENSMUSG00000031480,94,177,166,589,137,406,307,197,304,126
ENSMUSG00000090007,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000031482,580,341,519,573,611,566,505,391,248,531
ENSMUSG00000099825,0,1,1,2,3,2,1,1,2,2
ENSMUSG00000031533,660,986,878,815,1284,831,883,1026,683,1166
ENSMUSG00000031534,178,332,345,348,190,257,238,209,253,344
ENSMUSG00000037656,1222,704,1227,684,1497,1110,847,815,357,1050
ENSMUSG00000097042,35,73,73,25,123,52,75,63,45,41
ENSMUSG00000008892,2163,2620,3033,3499,3760,2628,3335,3266,1646,3577
ENSMUSG00000031535,0,1,0,0,0,0,0,0,0,0
ENSMUSG00000031536,775,777,877,931,1075,686,631,787,621,811
ENSMUSG00000097839,0,1,2,0,1,0,1,2,0,0
ENSMUSG00000031537,2282,2175,2977,1744,3473,1993,1940,2323,1309,2375
ENSMUSG00000031538,544,2580,2995,1052,2133,1490,1614,598,724,5059
ENSMUSG00000031539,418,294,418,351,422,388,407,313,277,388
ENSMUSG00000054822,4,6,1,4,6,4,3,2,6,9
ENSMUSG00000089484,0,0,0,0,1,0,0,0,0,0
ENSMUSG00000031540,2560,1132,1924,1758,2221,2253,1704,1488,890,1766
ENSMUSG00000031543,454,199,426,272,179,516,257,155,71,282
ENSMUSG00000083285,1,0,1,1,0,0,0,0,0,0
ENSMUSG00000086741,3,5,6,3,13,2,0,8,3,7
ENSMUSG00000070084,1,0,0,0,0,1,0,1,0,0
ENSMUSG00000063672,0,0,1,0,0,0,0,0,0,1
ENSMUSG00000031545,2665,1946,3070,2161,3967,2289,2312,2706,1157,3242
ENSMUSG00000103925,2,0,1,0,0,2,2,3,2,1
ENSMUSG00000031546,2299,3072,2999,2552,3566,2462,3252,3461,1776,3741
ENSMUSG00000015341,1350,1124,1236,1132,1560,1081,1161,1254,797,1542
ENSMUSG00000031548,0,0,1,0,0,0,4,0,0,0
